feature,entry_rank,entry_hie_norm,entry_p_value,entry_hie_observed,entry_hie_null_mean,exit_rank,exit_hie_norm,exit_p_value,exit_hie_observed,exit_hie_null_mean,best_rank,mean_rank,best_hie_norm,best_p_value,regime_coverage_topk,best_regime_source,union_rank,z_window,sample,alpha_out
dist_ema_50_z,43.0,2.063187225065377e-06,0.52,0.5132415254237287,0.5132394622365036,51.0,3.643673358566524e-05,0.21,0.48559322033898306,0.4855567836053974,43.0,47.0,3.643673358566524e-05,0.21,0,entry,50,24,full_train,0.5
vol_ratio_24_log1p_z,44.0,8.312510350050317e-07,0.5,0.5132415254237289,0.5132406941726939,45.0,0.0005472925815717122,0.0,0.4861228813559323,0.4855755887743606,44.0,44.5,0.0005472925815717122,0.0,0,entry,51,24,full_train,0.5
vol_expansion_168_log1p_z,53.0,-7.172618075035331e-06,0.59,0.5132415254237288,0.5132486980418038,47.0,0.00042048487053580885,0.01,0.4859816384180791,0.4855611535475433,47.0,50.0,0.00042048487053580885,0.01,0,exit,52,24,full_train,0.5
dist_ema_21_z,47.0,-1.018430058952191e-06,0.5,0.5132415254237288,0.5132425438537878,54.0,-2.672554669785887e-05,0.6,0.4855579096045198,0.48558463515121764,47.0,50.5,-1.018430058952191e-06,0.5,0,entry,53,24,full_train,0.5
MOM_pct_14_z,51.0,-2.957695821925732e-06,0.52,0.5132415254237288,0.5132444831195507,48.0,0.00036744848771991245,0.02,0.4859463276836158,0.4855788791958959,48.0,49.5,0.00036744848771991245,0.02,0,exit,54,24,full_train,0.5
ADX_72_scaled,1.0,0.006810685474865075,0.0,0.5553666312433582,0.5485559457684931,1.0,0.026134276242282484,0.0,0.5275239107332625,0.5013896344909801,1.0,1.0,0.026134276242282484,0.0,2,both_tie,1,24,early_train,0.5
ema_spread_100_200_z,5.0,0.0035985247423506728,0.0,0.5521785334750265,0.5485800087326759,2.0,0.02579048110714688,0.0,0.5269925611052073,0.5012020799980604,2.0,3.5,0.02579048110714688,0.0,2,exit,2,24,early_train,0.5
dist_to_high_24_sqrt_z,2.0,0.004775278777234049,0.0,0.5533475026567481,0.5485722238795141,15.0,0.012646186318781227,0.0,0.5138150903294367,0.5011689040106555,2.0,8.5,0.012646186318781227,0.0,1,entry,3,24,early_train,0.5
ema_spread_50_100_z,7.0,0.0032794925395853713,0.0,0.5518597236981934,0.548580231158608,3.0,0.022805065982765438,0.0,0.5242295430393199,0.5014244770565545,3.0,5.0,0.022805065982765438,0.0,2,exit,4,24,early_train,0.5
ADX_30_scaled,3.0,0.00382557617584256,0.0,0.5523910733262486,0.548565497150406,9.0,0.015484924863950922,0.0,0.5167906482465463,0.5013057233825954,3.0,6.0,0.015484924863950922,0.0,2,entry,5,24,early_train,0.5
price_pos_in_range_72_norm,21.0,0.00011100656810025811,0.2,0.5486716259298619,0.5485606193617616,4.0,0.01821986080796556,0.0,0.5194473963868225,0.5012275355788569,4.0,12.5,0.01821986080796556,0.0,1,exit,6,24,early_train,0.5
log_ret_168_z,4.0,0.0038203958192948306,0.0,0.5523910733262486,0.5485706775069538,25.0,0.008314778371318554,0.0,0.5096705632306058,0.5013557848592872,4.0,14.5,0.008314778371318554,0.0,1,entry,7,24,early_train,0.5
bb_width_20_sqrt_z,12.0,0.001790069252340043,0.0,0.5503719447396387,0.5485818754872986,5.0,0.017402230960983256,0.0,0.5188097768331562,0.501407545872173,5.0,8.5,0.017402230960983256,0.0,2,exit,8,24,early_train,0.5
MOM_pct_14_z,9.0,0.0022219166168042648,0.0,0.5507970244420828,0.5485751078252785,6.0,0.017112554513644018,0.0,0.518490967056323,0.501378412542679,6.0,7.5,0.017112554513644018,0.0,2,exit,9,24,early_train,0.5
RSI_72_bounded,6.0,0.0035146321822165927,0.0,0.5520722635494155,0.5485576313671989,20.0,0.010927626024779258,0.0,0.512221041445271,0.5012934154204918,6.0,13.0,0.010927626024779258,0.0,1,entry,10,24,early_train,0.5
ema_spread_9_21_z,18.0,0.0006375257198879547,0.0,0.549202975557917,0.548565449838029,7.0,0.01610688105349467,0.0,0.5173219978746014,0.5012151168211068,7.0,12.5,0.01610688105349467,0.0,1,exit,11,24,early_train,0.5
RSI_30_bounded,8.0,0.0023396251945381197,0.0,0.550903294367694,0.5485636691731559,12.0,0.014621381654998489,0.0,0.5159404888416577,0.5013191071866592,8.0,10.0,0.014621381654998489,0.0,2,entry,12,24,early_train,0.5
ema_slope_21_z,16.0,0.0010400583131018326,0.0,0.5496280552603613,0.5485879969472595,8.0,0.015756690279492114,0.0,0.5170031880977684,0.5012464978182762,8.0,12.0,0.015756690279492114,0.0,1,exit,13,24,early_train,0.5
dist_ema_21_z,10.0,0.00212974124109222,0.0,0.5506907545164719,0.5485610132753796,13.0,0.01448930905949497,0.0,0.5159404888416578,0.5014511797821628,10.0,11.5,0.01448930905949497,0.0,2,entry,14,24,early_train,0.5
ema_slope_9_z,48.0,-1.0160438120743187e-05,0.55,0.5485653560042507,0.5485755164423715,10.0,0.015164457343424309,0.0,0.516578108395324,0.5014136510518997,10.0,29.0,0.015164457343424309,0.0,1,exit,15,24,early_train,0.5
MACD_hist_pct_z,15.0,0.0011668648837700468,0.0,0.5497343251859723,0.5485674603022023,11.0,0.014639703843905671,0.0,0.5159404888416579,0.5013007849977522,11.0,13.0,0.014639703843905671,0.0,1,exit,16,24,early_train,0.5
ema_slope_200_z,11.0,0.00180617712324882,0.0,0.5503719447396388,0.54856576761639,17.0,0.011244646273070646,0.0,0.5126461211477151,0.5014014748746445,11.0,14.0,0.011244646273070646,0.0,1,entry,17,24,early_train,0.5
dist_ema_100_z,13.0,0.0013517284635450322,0.0,0.5499468650371944,0.5485951365736493,24.0,0.009789552938908153,0.0,0.5110520722635493,0.5012625193246412,13.0,18.5,0.009789552938908153,0.0,1,entry,18,24,early_train,0.5
dist_ema_50_z,39.0,1.6464460055320984e-06,0.43,0.5485653560042507,0.5485637095582452,14.0,0.013307848572208125,0.0,0.514558979808714,0.5012511312365059,14.0,26.5,0.013307848572208125,0.0,1,exit,19,24,early_train,0.5
dist_to_low_24_sqrt_z,14.0,0.001273043524092854,0.0,0.5498405951115833,0.5485675515874905,19.0,0.010968756502274468,0.0,0.5122210414452709,0.5012522849429965,14.0,16.5,0.010968756502274468,0.0,1,entry,20,24,early_train,0.5
ema_slope_100_z,20.0,0.00029627989004854527,0.0,0.5488841657810839,0.5485878858910354,16.0,0.01153310502478988,0.0,0.5128586609989373,0.5013255559741474,16.0,18.0,0.01153310502478988,0.0,0,exit,21,24,early_train,0.5
dist_ema_200_z,17.0,0.0007365255192772757,0.0,0.5493092454835282,0.5485727199642509,29.0,0.006585467548453239,0.0,0.5078639744952178,0.5012785069467646,17.0,23.0,0.006585467548453239,0.0,0,entry,22,24,early_train,0.5
RSI_14_bounded,19.0,0.00030655069813279034,0.0,0.548884165781084,0.5485776150829512,18.0,0.011203400901325322,0.0,0.5124335812964931,0.5012301803951678,18.0,18.5,0.011203400901325322,0.0,0,exit,23,24,early_train,0.5
